ndTE,work,cost,LSF,motion,comboName,m,K,LSF,LE
0.013297,5.194152,214.349625,LSF_2,vertical,L20_Ep2,1,1,2,0.2
0.013214,5.033922,225.828162,LSF_2,vertical,L20_Ep2,1,1,2,0.2
0.014257,4.995698,219.755824,LSF_2,vertical,L20_Ep2,1,1,2,0.2
0.013064,5.234111,224.570252,LSF_2,vertical,L20_Ep2,1,1,2,0.2
0.009822,3.973363,235.187726,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009382,3.918363,199.654359,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009381,4.111602,229.097572,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009424,4.154605,217.384593,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.010173,4.196663,241.707261,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.010152,4.032876,217.729608,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009974,3.945232,198.763813,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009739,3.927679,216.999419,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009745,3.966411,227.75683,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009489,4.013614,223.590283,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009301,4.064085,219.250032,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009028,3.973579,218.85297,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009631,4.032797,219.951868,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009625,3.996968,208.563852,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.00959,4.212172,227.957378,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009321,4.011007,207.34979,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009921,3.907546,193.782848,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009229,4.039504,217.572785,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.010014,4.127705,212.469017,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009029,4.123379,210.012678,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009268,3.836947,192.10738,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009721,4.149395,227.098569,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009824,4.136164,204.909999,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.01017,4.088645,212.104689,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.010199,3.898729,222.648596,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009744,3.947091,226.654176,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009248,4.05175,212.716418,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009117,4.034508,212.148142,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009164,4.008307,217.091675,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009823,3.911838,227.964595,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.010166,4.113927,205.534922,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009388,4.093949,213.420925,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009813,4.216511,224.725729,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009745,4.078867,214.783792,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009659,4.141793,222.809056,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.00961,4.030913,213.367842,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009513,3.967193,228.333423,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009985,4.221576,220.561581,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009806,4.025437,217.046422,LSF_2,vertical,L20_Ep4,1,1,2,0.4
0.009892,4.122876,213.729521,LSF_2,vertical,L20_Ep4,1,1,2,0.4
