ndTE,work,cost,LSF,motion,comboName,m,K,LSF,LE
0.181828,4.844975,269.484922,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.188926,4.90483,277.05009,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.171302,4.820618,266.192787,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.183276,4.732917,269.781732,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.172983,4.846902,258.450812,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.173731,4.936845,277.30308,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.184789,4.893219,267.494909,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.173845,5.012005,283.709302,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.169569,4.911513,270.259105,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.176881,4.755252,269.994171,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.177548,4.688055,276.201048,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.171304,4.660912,246.113384,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.175569,4.941798,284.669537,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.183767,5.00453,281.1246,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.173985,5.029245,271.698978,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.140596,3.935434,319.591476,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.136195,3.885374,337.265542,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.146355,3.845574,295.945971,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.138438,4.026299,304.707192,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.141537,3.824933,310.002019,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.138274,3.75432,294.351125,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.136254,3.733962,295.002163,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.148373,4.037497,284.71151,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.13989,3.755864,286.331861,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.146988,3.723927,297.09503,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.144672,3.926047,294.554463,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.141728,3.73006,303.913436,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.147974,3.977471,313.133525,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.14452,3.740013,302.792606,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.143195,3.770634,289.630915,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.144345,3.974008,314.264602,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.146793,3.926446,316.315503,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.134121,3.962004,300.207463,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.13111,3.919516,316.752514,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.149983,3.73185,313.839755,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.139106,3.802409,298.70619,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.150303,3.826214,295.543008,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.149369,3.837123,361.107008,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.148143,4.013251,312.110941,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.148866,3.840424,291.727012,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.144989,3.956701,309.540158,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.153989,3.723039,298.324373,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.149747,3.97707,310.357261,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.142226,3.854744,298.23365,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.141928,4.043409,306.972883,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.146022,3.770978,309.98402,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.149392,3.903491,293.495169,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.138076,3.869293,442.703094,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.14443,3.625663,384.367567,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.137493,3.810372,292.596097,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.146084,3.751372,289.533356,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.148496,3.859423,296.422598,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.147875,3.884862,289.336741,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.146449,3.856827,302.413635,LSF_2,hover,L20_Ep4,1,1,2,0.4
0.135701,3.879751,294.649992,LSF_2,hover,L20_Ep4,1,1,2,0.4
