ndTE,work,cost,abdominal_mass,spring_constant,length_scale,petiole_length
0.177813,0.004338,19.389832000000002,1.0,1.0,0.5,0.2
0.206641,0.004598,19.096882,1.0,1.0,0.5,0.2
0.193582,0.004438,19.41156,1.0,1.0,0.5,0.2
0.194375,0.0044729999999999995,19.220585999999997,1.0,1.0,0.5,0.2
0.196489,0.004353,21.23055,1.0,1.0,0.5,0.2
0.199876,0.0046,19.485264,1.0,1.0,0.5,0.2
0.203802,0.0045899999999999995,19.219924,1.0,1.0,0.5,0.2
0.22005,0.0045850000000000005,18.099875,1.0,1.0,0.5,0.2
0.190686,0.004342,19.678419,1.0,1.0,0.5,0.2
0.20940300000000003,0.004723,18.656592,1.0,1.0,0.5,0.2
0.21191100000000002,0.0047469999999999995,19.521357000000002,1.0,1.0,0.5,0.2
0.199011,0.004458,19.530987,1.0,1.0,0.5,0.2
0.18722,0.004458,19.510998,1.0,1.0,0.5,0.2
0.201418,0.004209,19.049281,1.0,1.0,0.5,0.2
0.20035899999999998,0.0047469999999999995,19.539466,1.0,1.0,0.5,0.2
0.213525,0.00472,18.618103,1.0,1.0,0.5,0.2
0.210011,0.004713,18.688441,1.0,1.0,0.5,0.2
0.203997,0.0045520000000000005,19.625606,1.0,1.0,0.5,0.2
0.197018,0.004404,18.463592000000002,1.0,1.0,0.5,0.2
0.198872,0.004602,18.615405,1.0,1.0,0.5,0.2
0.21696500000000002,0.004912,19.199916,1.0,1.0,0.5,0.2
0.203747,0.004676,19.847243,1.0,1.0,0.5,0.2
0.20557899999999998,0.004531,19.084094,1.0,1.0,0.5,0.2
0.21477100000000002,0.004682,18.791987,1.0,1.0,0.5,0.2
0.208893,0.00443,18.960397,1.0,1.0,0.5,0.2
0.139974,0.003089,19.723407,1.0,1.0,0.5,0.4
0.148559,0.0031149999999999997,20.456245000000003,1.0,1.0,0.5,0.4
0.149289,0.003315,19.586494000000002,1.0,1.0,0.5,0.4
0.141297,0.003343,19.743470000000002,1.0,1.0,0.5,0.4
0.152125,0.003382,20.157235999999997,1.0,1.0,0.5,0.4
0.145273,0.003249,19.017646,1.0,1.0,0.5,0.4
0.14966400000000002,0.003271,19.421301,1.0,1.0,0.5,0.4
0.151998,0.0033880000000000004,19.828201999999997,1.0,1.0,0.5,0.4
0.14313,0.003247,19.943885,1.0,1.0,0.5,0.4
0.141066,0.003186,19.984354,1.0,1.0,0.5,0.4
0.140729,0.003089,19.981806,1.0,1.0,0.5,0.4
0.152289,0.0033770000000000002,19.211661,1.0,1.0,0.5,0.4
0.152578,0.003375,18.447816,1.0,1.0,0.5,0.4
0.14843900000000002,0.003438,19.893173,1.0,1.0,0.5,0.4
0.15168399999999999,0.003261,20.018918,1.0,1.0,0.5,0.4
0.151125,0.0033979999999999995,19.358456,1.0,1.0,0.5,0.4
0.149955,0.003363,19.124785,1.0,1.0,0.5,0.4
0.153711,0.0034460000000000003,18.930475,1.0,1.0,0.5,0.4
0.139225,0.003356,20.430526,1.0,1.0,0.5,0.4
0.14913099999999999,0.0032979999999999997,19.384662,1.0,1.0,0.5,0.4
0.142924,0.00315,19.482723,1.0,1.0,0.5,0.4
0.146563,0.0033090000000000003,18.975987,1.0,1.0,0.5,0.4
0.145108,0.003282,20.651449,1.0,1.0,0.5,0.4
0.149503,0.0033060000000000003,19.512345,1.0,1.0,0.5,0.4
0.141957,0.003396,19.105245999999998,1.0,1.0,0.5,0.4
0.138504,0.003196,19.989621,1.0,1.0,0.5,0.4
0.139464,0.0031579999999999998,19.622765,1.0,1.0,0.5,0.4
0.144218,0.0033399999999999997,19.517003,1.0,1.0,0.5,0.4
0.147695,0.0032119999999999996,19.061646,1.0,1.0,0.5,0.4
0.155178,0.0034509999999999996,19.489226000000002,1.0,1.0,0.5,0.4
0.14593299999999998,0.003244,19.117413,1.0,1.0,0.5,0.4
0.143927,0.003135,19.915775,1.0,1.0,0.5,0.4
0.153002,0.003464,19.427679,1.0,1.0,0.5,0.4
0.143239,0.0033200000000000005,19.096217000000003,1.0,1.0,0.5,0.4
0.147213,0.003331,19.222445,1.0,1.0,0.5,0.4
0.152516,0.003358,19.267205999999998,1.0,1.0,0.5,0.4
0.150345,0.0032719999999999997,19.998418,1.0,1.0,0.5,0.4
0.13992000000000002,0.0032229999999999997,19.975970999999998,1.0,1.0,0.5,0.4
0.149551,0.003365,19.420684,1.0,1.0,0.5,0.4
0.15496500000000002,0.0033659999999999996,19.754292,1.0,1.0,0.5,0.4
0.203123,0.14958,100.67321899999999,1.0,1.0,1.0,0.0
0.201101,0.147205,100.174373,1.0,1.0,1.0,0.0
0.21110900000000002,0.14949300000000001,111.50799099999999,1.0,1.0,1.0,0.0
0.193708,0.147724,102.597332,1.0,1.0,1.0,0.0
0.20886100000000002,0.149445,107.024418,1.0,1.0,1.0,0.0
0.199678,0.15146800000000002,109.83811100000001,1.0,1.0,1.0,0.0
0.21439499999999997,0.14886,103.362748,1.0,1.0,1.0,0.0
0.210885,0.145976,97.57063000000001,1.0,1.0,1.0,0.0
0.201711,0.147064,93.500486,1.0,1.0,1.0,0.0
0.22519099999999997,0.152915,96.15696700000001,1.0,1.0,1.0,0.0
0.20670100000000002,0.146394,109.94214099999999,1.0,1.0,1.0,0.0
0.20842399999999997,0.152449,105.35538000000001,1.0,1.0,1.0,0.0
0.20343699999999998,0.14836400000000002,104.78856800000001,1.0,1.0,1.0,0.0
0.199786,0.153478,113.452643,1.0,1.0,1.0,0.0
0.210919,0.150701,102.992303,1.0,1.0,1.0,0.0
0.20316199999999998,0.150864,97.81375899999999,1.0,1.0,1.0,0.0
0.212015,0.153308,102.898066,1.0,1.0,1.0,0.0
0.200936,0.147248,103.118273,1.0,1.0,1.0,0.0
0.21505500000000002,0.151042,101.402527,1.0,1.0,1.0,0.0
0.20167100000000002,0.148729,103.435571,1.0,1.0,1.0,0.0
0.208346,0.147647,98.584591,1.0,1.0,1.0,0.0
0.197511,0.15021700000000002,102.130503,1.0,1.0,1.0,0.0
0.227277,0.152383,99.362211,1.0,1.0,1.0,0.0
0.208443,0.15093,106.85144299999999,1.0,1.0,1.0,0.0
0.21404299999999998,0.151425,102.20621899999999,1.0,1.0,1.0,0.0
0.20662600000000003,0.150832,99.887813,1.0,1.0,1.0,0.0
0.207554,0.145267,97.405245,1.0,1.0,1.0,0.0
0.20975,0.145862,100.323153,1.0,1.0,1.0,0.0
0.21423000000000003,0.149644,101.316426,1.0,1.0,1.0,0.0
0.209364,0.147561,98.17304200000001,1.0,1.0,1.0,0.0
0.22301300000000002,0.14874400000000002,101.891737,1.0,1.0,1.0,0.0
0.204735,0.144796,106.268919,1.0,1.0,1.0,0.0
0.211069,0.148828,97.275009,1.0,1.0,1.0,0.0
0.188813,0.145007,101.38599599999999,1.0,1.0,1.0,0.0
0.21658200000000002,0.151643,115.05181200000001,1.0,1.0,1.0,0.0
0.21068699999999999,0.148558,105.604301,1.0,1.0,1.0,0.0
0.209873,0.150677,111.215355,1.0,1.0,1.0,0.0
0.20189000000000001,0.151137,110.231298,1.0,1.0,1.0,0.0
0.21259099999999997,0.15015,101.135435,1.0,1.0,1.0,0.0
0.20637199999999997,0.149515,101.935671,1.0,1.0,1.0,0.0
0.142028,0.13350499999999998,125.163707,1.0,1.0,1.0,0.2
0.142773,0.135889,130.49821599999999,1.0,1.0,1.0,0.2
0.155953,0.138707,131.966686,1.0,1.0,1.0,0.2
0.146316,0.136381,128.009645,1.0,1.0,1.0,0.2
0.145644,0.136547,181.325298,1.0,1.0,1.0,0.2
0.156339,0.139956,130.49792,1.0,1.0,1.0,0.2
0.15099,0.13298800000000002,126.88383700000001,1.0,1.0,1.0,0.2
0.149943,0.139173,130.153902,1.0,1.0,1.0,0.2
0.163128,0.13498,114.96009699999999,1.0,1.0,1.0,0.2
0.15833699999999998,0.134827,128.952661,1.0,1.0,1.0,0.2
0.14598599999999998,0.137904,126.843457,1.0,1.0,1.0,0.2
0.149927,0.138353,130.738434,1.0,1.0,1.0,0.2
0.145154,0.13884100000000002,130.34043,1.0,1.0,1.0,0.2
0.14704,0.131908,124.733199,1.0,1.0,1.0,0.2
0.150436,0.135283,122.290573,1.0,1.0,1.0,0.2
0.14833,0.137488,121.419703,1.0,1.0,1.0,0.2
0.149202,0.133379,121.20549199999999,1.0,1.0,1.0,0.2
0.149364,0.142147,124.728654,1.0,1.0,1.0,0.2
0.153895,0.13568,112.852814,1.0,1.0,1.0,0.2
0.148153,0.134733,119.45466299999998,1.0,1.0,1.0,0.2
0.154605,0.133269,119.751697,1.0,1.0,1.0,0.2
0.14688299999999999,0.138667,122.241122,1.0,1.0,1.0,0.2
0.152279,0.137803,128.320909,1.0,1.0,1.0,0.2
0.147621,0.135169,121.54246299999998,1.0,1.0,1.0,0.2
0.142978,0.134982,134.736536,1.0,1.0,1.0,0.2
0.137959,0.13456600000000002,128.121278,1.0,1.0,1.0,0.2
0.15170899999999998,0.13734100000000002,128.930273,1.0,1.0,1.0,0.2
0.15296700000000002,0.13921,130.060545,1.0,1.0,1.0,0.2
0.15752,0.140086,130.843175,1.0,1.0,1.0,0.2
0.158073,0.134624,116.683411,1.0,1.0,1.0,0.2
0.145172,0.137954,129.39145,1.0,1.0,1.0,0.2
0.156002,0.136166,113.10364299999999,1.0,1.0,1.0,0.2
0.149514,0.13681500000000002,136.527288,1.0,1.0,1.0,0.2
0.15492899999999998,0.138998,120.64941200000001,1.0,1.0,1.0,0.2
0.14543599999999998,0.136783,126.016585,1.0,1.0,1.0,0.2
0.14936,0.133456,117.653327,1.0,1.0,1.0,0.2
0.143898,0.137121,126.42573200000001,1.0,1.0,1.0,0.2
0.151401,0.134769,120.43203700000001,1.0,1.0,1.0,0.2
0.144806,0.140254,129.863319,1.0,1.0,1.0,0.2
0.14282899999999998,0.137871,131.108172,1.0,1.0,1.0,0.2
0.11704500000000001,0.12019300000000001,133.930175,1.0,1.0,1.0,0.4
0.114724,0.125567,146.884027,1.0,1.0,1.0,0.4
0.11531400000000001,0.124123,140.158807,1.0,1.0,1.0,0.4
0.104546,0.123775,155.57863500000002,1.0,1.0,1.0,0.4
0.110857,0.12298800000000001,145.236323,1.0,1.0,1.0,0.4
0.10868299999999999,0.12098900000000001,160.90596200000002,1.0,1.0,1.0,0.4
0.11027,0.123484,155.962695,1.0,1.0,1.0,0.4
0.11223499999999999,0.12504,145.553173,1.0,1.0,1.0,0.4
0.11457,0.125818,150.911254,1.0,1.0,1.0,0.4
0.111176,0.124705,151.92926599999998,1.0,1.0,1.0,0.4
0.110175,0.123899,158.63376499999998,1.0,1.0,1.0,0.4
0.106135,0.12487899999999999,148.161153,1.0,1.0,1.0,0.4
0.11183,0.12291700000000001,153.994669,1.0,1.0,1.0,0.4
0.116846,0.121057,145.167955,1.0,1.0,1.0,0.4
0.113357,0.12240699999999999,149.561215,1.0,1.0,1.0,0.4
0.111371,0.12079300000000001,158.593453,1.0,1.0,1.0,0.4
0.11788,0.128829,149.424624,1.0,1.0,1.0,0.4
0.11087999999999999,0.124154,137.050175,1.0,1.0,1.0,0.4
0.112034,0.12459,147.091878,1.0,1.0,1.0,0.4
0.10949,0.122353,147.569547,1.0,1.0,1.0,0.4
0.10833499999999999,0.126648,143.26483100000002,1.0,1.0,1.0,0.4
0.111918,0.12261199999999998,142.986841,1.0,1.0,1.0,0.4
0.115775,0.121303,138.828181,1.0,1.0,1.0,0.4
0.10686300000000001,0.120429,161.327778,1.0,1.0,1.0,0.4
0.10476500000000001,0.12383599999999999,148.635468,1.0,1.0,1.0,0.4
0.103843,0.12290699999999999,149.757197,1.0,1.0,1.0,0.4
0.11345799999999999,0.126966,147.68258500000002,1.0,1.0,1.0,0.4
0.11397,0.12512,144.100498,1.0,1.0,1.0,0.4
0.107379,0.126404,152.435629,1.0,1.0,1.0,0.4
0.115479,0.121583,141.154512,1.0,1.0,1.0,0.4
0.113758,0.121137,148.627429,1.0,1.0,1.0,0.4
0.115869,0.124859,133.873955,1.0,1.0,1.0,0.4
0.10909400000000001,0.126182,151.02369099999999,1.0,1.0,1.0,0.4
0.113285,0.127404,145.373502,1.0,1.0,1.0,0.4
0.11277000000000001,0.12788,159.376848,1.0,1.0,1.0,0.4
0.108052,0.125872,156.410415,1.0,1.0,1.0,0.4
0.11367100000000001,0.125876,155.897065,1.0,1.0,1.0,0.4
0.108918,0.122608,148.77238899999998,1.0,1.0,1.0,0.4
0.11391,0.12871300000000002,153.925826,1.0,1.0,1.0,0.4
0.110269,0.123325,141.98541,1.0,1.0,1.0,0.4
0.21101599999999998,6.388902,272.578369,1.0,1.0,2.0,0.0
0.204913,6.151221,238.34087799999998,1.0,1.0,2.0,0.0
0.22524899999999998,6.548984,274.686289,1.0,1.0,2.0,0.0
0.217782,6.286288,255.352222,1.0,1.0,2.0,0.0
0.192467,6.323786,257.050437,1.0,1.0,2.0,0.0
0.21706999999999999,6.434424,268.833023,1.0,1.0,2.0,0.0
0.203263,6.5183480000000005,269.328058,1.0,1.0,2.0,0.0
0.206244,6.5085440000000006,275.85384700000003,1.0,1.0,2.0,0.0
0.228744,6.556106,275.524987,1.0,1.0,2.0,0.0
0.221845,6.482307,280.56392999999997,1.0,1.0,2.0,0.0
0.219131,6.47802,279.662054,1.0,1.0,2.0,0.0
0.21427100000000002,6.200278,260.442581,1.0,1.0,2.0,0.0
0.224744,6.389265,272.649741,1.0,1.0,2.0,0.0
0.21858899999999998,6.552042,275.078653,1.0,1.0,2.0,0.0
0.20938099999999998,6.369834,271.739289,1.0,1.0,2.0,0.0
0.215336,6.1195949999999995,250.133378,1.0,1.0,2.0,0.0
0.216574,6.414721,283.773777,1.0,1.0,2.0,0.0
0.219227,6.179608,278.844644,1.0,1.0,2.0,0.0
0.216119,6.8153619999999995,273.614405,1.0,1.0,2.0,0.0
0.213657,6.473538,258.123905,1.0,1.0,2.0,0.0
0.21944299999999997,6.232108,256.355339,1.0,1.0,2.0,0.0
0.204454,6.487648,280.337156,1.0,1.0,2.0,0.0
0.22091999999999998,6.696488,293.632249,1.0,1.0,2.0,0.0
0.217959,6.577578999999999,277.430985,1.0,1.0,2.0,0.0
0.224196,6.692524000000001,281.542736,1.0,1.0,2.0,0.0
0.20916300000000002,6.1017470000000005,264.719727,1.0,1.0,2.0,0.0
0.22821599999999997,6.63627,260.89269,1.0,1.0,2.0,0.0
0.223942,6.3818150000000005,296.623771,1.0,1.0,2.0,0.0
0.213626,6.14272,247.57234100000002,1.0,1.0,2.0,0.0
0.222622,6.509199,288.416773,1.0,1.0,2.0,0.0
0.20531100000000002,6.405317,287.9946,1.0,1.0,2.0,0.0
0.21634299999999998,6.465704,311.562717,1.0,1.0,2.0,0.0
0.21827399999999997,6.092506,255.473777,1.0,1.0,2.0,0.0
0.21749200000000002,6.427493,268.725934,1.0,1.0,2.0,0.0
0.22107399999999996,6.483612,280.739309,1.0,1.0,2.0,0.0
0.218824,6.029376,252.48283999999998,1.0,1.0,2.0,0.0
0.21506599999999998,6.383926,274.91272200000003,1.0,1.0,2.0,0.0
0.21716999999999997,6.26957,299.962179,1.0,1.0,2.0,0.0
0.218296,6.460316000000001,270.915566,1.0,1.0,2.0,0.0
0.225708,6.377803,258.878033,1.0,1.0,2.0,0.0
0.167673,4.771708,273.491642,1.0,1.0,2.0,0.2
0.17987899999999998,4.843382,251.15033799999998,1.0,1.0,2.0,0.2
0.170571,4.928267,286.116038,1.0,1.0,2.0,0.2
0.18448,4.779242,272.136596,1.0,1.0,2.0,0.2
0.17122300000000001,5.024858,255.791693,1.0,1.0,2.0,0.2
0.171102,4.84863,266.640828,1.0,1.0,2.0,0.2
0.17327,5.007327,276.577367,1.0,1.0,2.0,0.2
0.180319,5.202668,269.480257,1.0,1.0,2.0,0.2
0.167215,4.734264,273.38542,1.0,1.0,2.0,0.2
0.168686,5.158059,279.359124,1.0,1.0,2.0,0.2
0.180482,4.8669970000000005,269.948336,1.0,1.0,2.0,0.2
0.177749,4.711255,250.59078399999999,1.0,1.0,2.0,0.2
0.16806400000000002,4.846888,277.036334,1.0,1.0,2.0,0.2
0.17169,5.406489,299.321738,1.0,1.0,2.0,0.2
0.167783,4.952289,263.39898999999997,1.0,1.0,2.0,0.2
0.166358,4.964493,263.582051,1.0,1.0,2.0,0.2
0.174821,4.8544540000000005,257.62609,1.0,1.0,2.0,0.2
0.17302,5.3048,309.479386,1.0,1.0,2.0,0.2
0.171067,4.930761,269.33988700000003,1.0,1.0,2.0,0.2
0.181979,5.133862000000001,278.94282400000003,1.0,1.0,2.0,0.2
0.17543599999999998,5.220376,264.015231,1.0,1.0,2.0,0.2
0.167443,4.915019,274.038859,1.0,1.0,2.0,0.2
0.181573,5.089962,278.797299,1.0,1.0,2.0,0.2
0.180161,5.029211,266.330313,1.0,1.0,2.0,0.2
0.177256,4.757828,261.404866,1.0,1.0,2.0,0.2
0.181828,4.844975,269.48492200000004,1.0,1.0,2.0,0.2
0.188926,4.9048300000000005,277.05009,1.0,1.0,2.0,0.2
0.171302,4.820618,266.192787,1.0,1.0,2.0,0.2
0.183276,4.732917,269.781732,1.0,1.0,2.0,0.2
0.172983,4.846902,258.450812,1.0,1.0,2.0,0.2
0.173731,4.936845,277.30307999999997,1.0,1.0,2.0,0.2
0.184789,4.893219,267.494909,1.0,1.0,2.0,0.2
0.173845,5.012005,283.709302,1.0,1.0,2.0,0.2
0.169569,4.911512999999999,270.259105,1.0,1.0,2.0,0.2
0.17688099999999998,4.755252,269.994171,1.0,1.0,2.0,0.2
0.177548,4.688055,276.201048,1.0,1.0,2.0,0.2
0.17130399999999998,4.660912000000001,246.113384,1.0,1.0,2.0,0.2
0.175569,4.941798,284.669537,1.0,1.0,2.0,0.2
0.183767,5.00453,281.1246,1.0,1.0,2.0,0.2
0.173985,5.0292449999999995,271.69897799999995,1.0,1.0,2.0,0.2
0.140596,3.9354339999999994,319.591476,1.0,1.0,2.0,0.4
0.136195,3.8853739999999997,337.265542,1.0,1.0,2.0,0.4
0.14635499999999999,3.8455739999999996,295.945971,1.0,1.0,2.0,0.4
0.138438,4.026299,304.707192,1.0,1.0,2.0,0.4
0.141537,3.824933,310.002019,1.0,1.0,2.0,0.4
0.138274,3.75432,294.351125,1.0,1.0,2.0,0.4
0.136254,3.7339620000000004,295.002163,1.0,1.0,2.0,0.4
0.148373,4.037497,284.71151000000003,1.0,1.0,2.0,0.4
0.13989000000000001,3.755864,286.331861,1.0,1.0,2.0,0.4
0.146988,3.7239269999999998,297.09503,1.0,1.0,2.0,0.4
0.144672,3.926047,294.554463,1.0,1.0,2.0,0.4
0.141728,3.73006,303.913436,1.0,1.0,2.0,0.4
0.147974,3.977471,313.133525,1.0,1.0,2.0,0.4
0.14452,3.740013,302.792606,1.0,1.0,2.0,0.4
0.14319500000000002,3.770634,289.630915,1.0,1.0,2.0,0.4
0.144345,3.974008,314.264602,1.0,1.0,2.0,0.4
0.146793,3.926446,316.315503,1.0,1.0,2.0,0.4
0.134121,3.9620040000000003,300.20746299999996,1.0,1.0,2.0,0.4
0.13111,3.9195160000000002,316.752514,1.0,1.0,2.0,0.4
0.149983,3.73185,313.83975499999997,1.0,1.0,2.0,0.4
0.139106,3.8024089999999995,298.70619,1.0,1.0,2.0,0.4
0.150303,3.826214,295.543008,1.0,1.0,2.0,0.4
0.149369,3.8371230000000005,361.107008,1.0,1.0,2.0,0.4
0.148143,4.013251,312.110941,1.0,1.0,2.0,0.4
0.148866,3.8404239999999996,291.727012,1.0,1.0,2.0,0.4
0.144989,3.9567010000000002,309.540158,1.0,1.0,2.0,0.4
0.15398900000000001,3.723039,298.324373,1.0,1.0,2.0,0.4
0.149747,3.97707,310.357261,1.0,1.0,2.0,0.4
0.142226,3.854744,298.23365,1.0,1.0,2.0,0.4
0.141928,4.043409,306.972883,1.0,1.0,2.0,0.4
0.146022,3.770978,309.98402000000004,1.0,1.0,2.0,0.4
0.149392,3.9034910000000003,293.495169,1.0,1.0,2.0,0.4
0.138076,3.869293,442.703094,1.0,1.0,2.0,0.4
0.14443,3.625663,384.367567,1.0,1.0,2.0,0.4
0.137493,3.810372,292.59609700000004,1.0,1.0,2.0,0.4
0.146084,3.751372,289.533356,1.0,1.0,2.0,0.4
0.14849600000000002,3.8594230000000005,296.422598,1.0,1.0,2.0,0.4
0.147875,3.8848620000000005,289.336741,1.0,1.0,2.0,0.4
0.146449,3.8568269999999996,302.413635,1.0,1.0,2.0,0.4
0.135701,3.879751,294.649992,1.0,1.0,2.0,0.4
